filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy,idioma,parte
BG0017P1.txt,17.7372873653,-3.4064180088300002,-2.73656090384,-6.993940900239999,13.7004821755,-4.39944554683,-1.64819642492,-1.53573358378,1.33514686861,1.9840422277400003,-2.7869968614,1.02656723314,BG,P1
BG0101P1.txt,6.497989151869999,-2.82259515131,5.76320720541,-0.336435696092,2.94669759259,-0.244403998891,-2.3158706815,0.529509524873,3.0425041104500004,-0.060121192757199994,-0.156141140855,-2.391049067,BG,P1
BG0101P2.txt,-5.20543532559,-3.89708094229,5.36513557285,6.80277470603,-4.74797173433,-3.1557199581999997,0.158691200682,0.0592704761824,-0.142893961169,5.26940208817,0.9365596185959999,-2.10112556537,BG,P2
BG0101P3.txt,7.536896961589999,5.470936851619999,16.5746905273,-1.63373377125,2.21480174199,0.780846062191,-0.634969786196,0.8362895434450001,-2.8839198859400006,1.5673207151700002,-1.2170181684399999,-1.5670521995200002,BG,P3
BG0102P1.txt,3.7305564595800003,-14.036468899800001,2.7658918254900002,0.339249398145,1.69125139717,-4.37399539854,-4.88571319613,-0.9189254332960001,0.0468710925789,2.11436086887,1.35961070701,0.45093817296800004,BG,P1
BG0102P2.txt,8.56024798999,-4.5071725674800005,7.59325434225,7.994197266939999,-1.17021855849,-1.0147774772700002,-3.65342678251,1.31964863467,-1.72826817675,6.80787986255,7.05334346766,-0.476699806959,BG,P2
BG0102P3.txt,1.79233882445,5.27089712064,4.43623537761,-1.0923741721200002,-6.04955874837,1.6952872896200002,1.43074075399,-0.501788953019,-4.27112441991,5.31373854982,2.3591793677200004,1.7841979436700002,BG,P3
BG0103P1.txt,5.09352874195,0.9230776863600001,-4.07688736371,2.3338980433,2.72096101138,-3.62528110927,0.821294912471,0.8142023376049999,-3.9009437847099995,-0.178768485029,0.197790098909,1.07468636535,BG,P1
BG0103P2.txt,5.22262570176,-1.01338307371,2.27475521004,-5.485098983159999,4.34575176725,-3.97381474863,-0.9984633197059999,-1.2870233719600002,1.66024268488,0.707066734663,-0.851914814501,-1.0206568055,BG,P2
BG0103P3.txt,-1.8929327917099998,-10.8229705842,-5.75168809776,-2.9075446372400005,0.729607680818,-1.7272430929799998,2.76123220425,0.80085968442,-1.13235000009,1.7793874937,-0.559240675412,2.3276645579700004,BG,P3
BG0104P1.txt,18.3027312328,-6.51735972935,-1.9868459931400002,5.818155635680001,11.3911649916,-2.32694839504,3.94008331352,1.72740651686,3.39823989731,0.5344173917230001,-0.0208213385614,-1.1086602879,BG,P1
BG0104P2.txt,36.532604905599996,15.5931523879,23.107910472399997,7.90941820372,21.5229606486,0.927421400677,2.44802903163,1.55842626479,3.7193469593,-0.0168510287904,0.692479518558,-4.64542505951,BG,P2
BG0104P3.txt,9.22356008169,-1.82038711877,-3.6863997832499997,-6.33581206113,4.37251758638,-2.02098815799,2.387522086,-0.9795785927330001,0.0403189182188,-1.29626353605,0.72957887318,0.05386548103759999,BG,P3
BG0105P1.txt,19.513856236400002,-2.8935132354400004,-1.97456812403,4.489079333169999,1.52707443238,-5.8138151087,-0.109574478453,0.894600380264,-0.393130080935,3.24389532954,5.9997286247899995,1.7124064867500002,BG,P1
BG0105P2.txt,15.6899834994,-8.28720078292,-2.3994668175,11.085663899000002,14.6518617326,-3.54620023894,-1.35898647031,2.31281757659,2.08679512884,1.77826504124,5.12756630351,0.09260833982410001,BG,P2
BG0105P3.txt,24.7111706006,6.8573717182500005,14.147178883299999,-0.519809337411,2.79751838356,-1.20242945412,0.25665802968199997,0.447147247489,-0.11772281376299999,-2.46278435185,4.2538767731,-1.71312443932,BG,P3
BG0106P1.txt,11.7151243068,-9.45184201483,-6.40928594072,5.628213304759999,5.16715800618,-6.89028317645,-3.12737579061,0.315454177871,2.75619339226,2.2841919208,2.80581191907,1.7549294708099996,BG,P1
BG0106P2.txt,-3.6465410500499997,-7.742886958210001,-2.4331639235599996,-7.18420463913,0.8933642752600001,-0.08907517893539998,-2.2174806381599996,-1.34767085058,-3.5205442465400005,-1.18253077398,-0.000278887891154,0.0493308462622,BG,P2
